week,date,winner,loser,point_diff,year
2,2018-09-01,Rutgers,Texas State,28,2018
2,2018-09-01,South Carolina,Coastal Carolina,34,2018
2,2018-09-01,South Florida,Elon,20,2018
2,2018-09-01,Southern California,Nevada-Las Vegas,22,2018
2,2018-09-01,Southern Mississippi,Jackson State,48,2018
2,2018-09-01,Texas Christian,Southern,48,2018
2,2018-09-01,Toledo,Virginia Military Institute,63,2018
2,2018-09-01,Tulsa,Central Arkansas,11,2018
2,2018-09-01,Vanderbilt,Middle Tennessee State,28,2018
2,2018-09-01,Villanova,Temple,2,2018
2,2018-09-01,Virginia,Richmond,29,2018
2,2018-09-01,Washington State,Wyoming,22,2018
2,2018-09-01,West Virginia,Tennessee,26,2018
2,2018-09-02,Louisiana State,Miami,16,2018
2,2018-09-02,North Carolina A&T,East Carolina,5,2018
2,2018-09-03,Virginia Tech,Florida State,21,2018
3,2018-09-07,Texas Christian,Southern Methodist,30,2018
3,2018-09-08,Akron,Morgan State,34,2018
3,2018-09-08,Alabama,Arkansas State,50,2018
3,2018-09-08,Appalachian State,Charlotte,36,2018
3,2018-09-08,Arizona State,Michigan State,3,2018
3,2018-09-08,Army,Liberty,24,2018
3,2018-09-08,Auburn,Alabama State,54,2018
3,2018-09-08,Baylor,Texas-San Antonio,17,2018
3,2018-09-08,Boise State,Connecticut,55,2018
3,2018-09-08,Boston College,Holy Cross,48,2018
3,2018-09-08,Buffalo,Temple,7,2018
3,2018-09-08,California,Brigham Young,3,2018
3,2018-09-08,Central Florida,South Carolina State,38,2018
3,2018-09-08,Cincinnati,Miami,21,2018
3,2018-09-08,Clemson,Texas A&M,2,2018
3,2018-09-08,Coastal Carolina,Alabama-Birmingham,23,2018
3,2018-09-08,Colorado,Nebraska,5,2018
3,2018-09-08,Colorado State,Arkansas,7,2018
3,2018-09-08,Duke,Northwestern,14,2018
3,2018-09-08,East Carolina,North Carolina,22,2018
3,2018-09-08,Eastern Michigan,Purdue,1,2018
3,2018-09-08,Florida Atlantic,Air Force,6,2018
3,2018-09-08,Florida International,Old Dominion,8,2018
3,2018-09-08,Florida State,Samford,10,2018
3,2018-09-08,Georgia,South Carolina,24,2018
3,2018-09-08,Georgia Southern,Massachusetts,21,2018
3,2018-09-08,Hawaii,Rice,14,2018
3,2018-09-08,Houston,Arizona,27,2018
3,2018-09-08,Illinois,Western Illinois,20,2018
3,2018-09-08,Indiana,Virginia,4,2018
3,2018-09-08,Iowa,Iowa State,10,2018
3,2018-09-08,Kansas,Central Michigan,24,2018
3,2018-09-08,Kent State,Howard,40,2018
3,2018-09-08,Kentucky,Florida,11,2018
3,2018-09-08,Louisiana State,Southeastern Louisiana,31,2018
3,2018-09-08,Louisiana Tech,Southern,37,2018
3,2018-09-08,Louisiana-Monroe,Southern Mississippi,1,2018
3,2018-09-08,Louisville,Indiana State,24,2018
3,2018-09-08,Maine,Western Kentucky,3,2018
3,2018-09-08,Marshall,Eastern Kentucky,16,2018
3,2018-09-08,Maryland,Bowling Green,31,2018
3,2018-09-08,Miami,Savannah State,77,2018
3,2018-09-08,Michigan,Western Michigan,46,2018
3,2018-09-08,Middle Tennessee State,Tennessee-Martin,24,2018
3,2018-09-08,Minnesota,Fresno State,7,2018
3,2018-09-08,Mississippi,Southern Illinois,35,2018
3,2018-09-08,Mississippi State,Kansas State,21,2018
3,2018-09-08,Missouri,Wyoming,27,2018
3,2018-09-08,Navy,Memphis,1,2018
3,2018-09-08,Nevada-Las Vegas,Texas-El Paso,28,2018
3,2018-09-08,North Carolina State,Georgia State,34,2018
3,2018-09-08,North Texas,Incarnate Word,42,2018
3,2018-09-08,Notre Dame,Ball State,8,2018
3,2018-09-08,Ohio State,Rutgers,49,2018
3,2018-09-08,Oklahoma,UCLA,28,2018
3,2018-09-08,Oklahoma State,South Alabama,42,2018
3,2018-09-08,Oregon,Portland State,48,2018
3,2018-09-08,Oregon State,Southern Utah,23,2018
3,2018-09-08,Penn State,Pittsburgh,45,2018
3,2018-09-08,San Diego State,Sacramento State,14,2018
3,2018-09-08,South Florida,Georgia Tech,11,2018
3,2018-09-08,Stanford,Southern California,14,2018
3,2018-09-08,Syracuse,Wagner,52,2018
3,2018-09-08,Tennessee,East Tennessee State,56,2018
3,2018-09-08,Texas,Tulsa,7,2018
3,2018-09-08,Texas State,Texas Southern,16,2018
3,2018-09-08,Texas Tech,Lamar,77,2018
3,2018-09-08,Troy,Florida A&M,52,2018
3,2018-09-08,Tulane,Nicholls State,25,2018
3,2018-09-08,Utah,Northern Illinois,11,2018
3,2018-09-08,Utah State,New Mexico State,47,2018
3,2018-09-08,Vanderbilt,Nevada,31,2018
3,2018-09-08,Virginia Tech,William & Mary,45,2018
3,2018-09-08,Wake Forest,Towson,31,2018
3,2018-09-08,Washington,North Dakota,42,2018
3,2018-09-08,Washington State,San Jose State,31,2018
3,2018-09-08,West Virginia,Youngstown State,35,2018
3,2018-09-08,Wisconsin,New Mexico,31,2018
4,2018-09-12,Coastal Carolina,Campbell,37,2018
4,2018-09-13,Boston College,Wake Forest,7,2018
4,2018-09-13,Charlotte,Old Dominion,3,2018
4,2018-09-13,Utah State,Tennessee Tech,61,2018
4,2018-09-14,Memphis,Georgia State,37,2018
4,2018-09-15,Akron,Northwestern,5,2018
4,2018-09-15,Alabama,Mississippi,55,2018
4,2018-09-15,Alabama-Birmingham,Tulane,7,2018
4,2018-09-15,Arizona,Southern Utah,31,2018
4,2018-09-15,Arkansas State,Tulsa,9,2018
4,2018-09-15,Army,Hawaii,7,2018
4,2018-09-15,Bowling Green,Eastern Kentucky,7,2018
4,2018-09-15,Brigham Young,Wisconsin,3,2018
4,2018-09-15,Buffalo,Eastern Michigan,7,2018
4,2018-09-15,California,Idaho State,22,2018
4,2018-09-15,Cincinnati,Alabama A&M,56,2018
4,2018-09-15,Clemson,Georgia Southern,31,2018
4,2018-09-15,Colorado,New Hampshire,31,2018
4,2018-09-15,Connecticut,Rhode Island,7,2018
4,2018-09-15,Duke,Baylor,13,2018
4,2018-09-15,Florida,Colorado State,38,2018
4,2018-09-15,Florida Atlantic,Bethune-Cookman,21,2018
4,2018-09-15,Florida International,Massachusetts,39,2018
4,2018-09-15,Fresno State,UCLA,24,2018
4,2018-09-15,Georgia,Middle Tennessee State,42,2018
4,2018-09-15,Indiana,Ball State,28,2018
4,2018-09-15,Iowa,Northern Iowa,24,2018
4,2018-09-15,Kansas,Rutgers,41,2018
4,2018-09-15,Kansas State,Texas-San Antonio,24,2018
4,2018-09-15,Kentucky,Murray State,38,2018
4,2018-09-15,Louisiana State,Auburn,1,2018
4,2018-09-15,Louisville,Western Kentucky,3,2018
4,2018-09-15,Miami,Toledo,25,2018
4,2018-09-15,Michigan,Southern Methodist,25,2018
4,2018-09-15,Minnesota,Miami,23,2018
4,2018-09-15,Mississippi State,Louisiana,46,2018
4,2018-09-15,Missouri,Purdue,3,2018
4,2018-09-15,Navy,Lehigh,30,2018
4,2018-09-15,Nevada,Oregon State,2,2018
4,2018-09-15,Nevada-Las Vegas,Prairie View A&M,29,2018
4,2018-09-15,New Mexico,New Mexico State,17,2018
4,2018-09-15,North Texas,Arkansas,27,2018
4,2018-09-15,Northern Illinois,Central Michigan,8,2018
4,2018-09-15,Notre Dame,Vanderbilt,5,2018
4,2018-09-15,Ohio State,Texas Christian,12,2018
4,2018-09-15,Oklahoma,Iowa State,10,2018
4,2018-09-15,Oklahoma State,Boise State,23,2018
4,2018-09-15,Oregon,San Jose State,13,2018
4,2018-09-15,Penn State,Kent State,53,2018
4,2018-09-15,Pittsburgh,Georgia Tech,5,2018
4,2018-09-15,San Diego State,Arizona State,7,2018
4,2018-09-15,South Alabama,Texas State,10,2018
4,2018-09-15,South Florida,Illinois,6,2018
4,2018-09-15,Stanford,California-Davis,20,2018
4,2018-09-15,Syracuse,Florida State,23,2018
4,2018-09-15,Temple,Maryland,21,2018
4,2018-09-15,Tennessee,Texas-El Paso,24,2018
4,2018-09-15,Texas,Southern California,23,2018
4,2018-09-15,Texas A&M,Louisiana-Monroe,38,2018
4,2018-09-15,Texas Tech,Houston,14,2018
4,2018-09-15,Troy,Nebraska,5,2018
4,2018-09-15,Virginia,Ohio,14,2018
4,2018-09-15,Washington,Utah,14,2018
4,2018-09-15,Washington State,Eastern Washington,35,2018
4,2018-09-15,Western Michigan,Delaware State,68,2018
4,2018-09-15,Wyoming,Wofford,3,2018
5,2018-09-20,Temple,Tulsa,14,2018
5,2018-09-21,Central Florida,Florida Atlantic,20,2018
5,2018-09-21,Penn State,Illinois,39,2018
5,2018-09-21,Southern California,Washington State,3,2018
5,2018-09-22,Alabama,Texas A&M,22,2018
5,2018-09-22,Appalachian State,Gardner-Webb,65,2018
5,2018-09-22,Arizona,Oregon State,21,2018
5,2018-09-22,Arkansas State,Nevada-Las Vegas,7,2018
5,2018-09-22,Auburn,Arkansas,31,2018
5,2018-09-22,Baylor,Kansas,19,2018
5,2018-09-22,Brigham Young,McNeese State,27,2018
5,2018-09-22,Buffalo,Rutgers,29,2018
5,2018-09-22,Central Michigan,Maine,12,2018
5,2018-09-22,Cincinnati,Ohio,4,2018
5,2018-09-22,Clemson,Georgia Tech,28,2018
5,2018-09-22,Coastal Carolina,Louisiana,2,2018
5,2018-09-22,Duke,North Carolina Central,42,2018
5,2018-09-22,Florida,Tennessee,26,2018
5,2018-09-22,Florida State,Northern Illinois,18,2018
5,2018-09-22,Georgia,Missouri,14,2018
5,2018-09-22,Hawaii,Duquesne,21,2018
5,2018-09-22,Houston,Texas Southern,56,2018
5,2018-09-22,Illinois State,Colorado State,16,2018
5,2018-09-22,Iowa State,Akron,13,2018
5,2018-09-22,Kentucky,Mississippi State,21,2018
5,2018-09-22,Louisiana State,Louisiana Tech,17,2018
5,2018-09-22,Maryland,Minnesota,29,2018
5,2018-09-22,Massachusetts,Charlotte,18,2018
5,2018-09-22,Memphis,South Alabama,17,2018
5,2018-09-22,Miami,Florida International,14,2018
5,2018-09-22,Miami,Bowling Green,15,2018
5,2018-09-22,Michigan,Nebraska,46,2018
5,2018-09-22,Michigan State,Indiana,14,2018
5,2018-09-22,Mississippi,Kent State,21,2018
5,2018-09-22,New Mexico State,Texas-El Paso,7,2018
5,2018-09-22,North Carolina,Pittsburgh,3,2018
5,2018-09-22,North Carolina State,Marshall,17,2018
5,2018-09-22,North Texas,Liberty,40,2018
5,2018-09-22,Notre Dame,Wake Forest,29,2018
5,2018-09-22,Ohio State,Tulane,43,2018
5,2018-09-22,Oklahoma,Army,7,2018
5,2018-09-22,Old Dominion,Virginia Tech,14,2018
5,2018-09-22,Purdue,Boston College,17,2018
5,2018-09-22,San Diego State,Eastern Michigan,3,2018
5,2018-09-22,South Carolina,Vanderbilt,23,2018
5,2018-09-22,South Florida,East Carolina,7,2018
5,2018-09-22,Southern Methodist,Navy,1,2018
5,2018-09-22,Southern Mississippi,Rice,18,2018
5,2018-09-22,Stanford,Oregon,7,2018
5,2018-09-22,Syracuse,Connecticut,30,2018
5,2018-09-22,Texas,Texas Christian,15,2018
5,2018-09-22,Texas Tech,Oklahoma State,24,2018
5,2018-09-22,Texas-San Antonio,Texas State,4,2018
5,2018-09-22,Toledo,Nevada,19,2018
5,2018-09-22,Troy,Louisiana-Monroe,8,2018
5,2018-09-22,Utah State,Air Force,10,2018
5,2018-09-22,Virginia,Louisville,24,2018
5,2018-09-22,Washington,Arizona State,7,2018
5,2018-09-22,West Virginia,Kansas State,29,2018
5,2018-09-22,Western Kentucky,Ball State,8,2018
5,2018-09-22,Western Michigan,Georgia State,19,2018
5,2018-09-22,Wisconsin,Iowa,11,2018
6,2018-09-27,Miami,North Carolina,37,2018
6,2018-09-28,Colorado,UCLA,22,2018
6,2018-09-28,Tulane,Memphis,16,2018
6,2018-09-29,Alabama,Louisiana,42,2018
6,2018-09-29,Alabama-Birmingham,Charlotte,21,2018
6,2018-09-29,Appalachian State,South Alabama,45,2018
6,2018-09-29,Arizona State,Oregon State,28,2018
6,2018-09-29,Army,Buffalo,29,2018
6,2018-09-29,Auburn,Southern Mississippi,11,2018
6,2018-09-29,Ball State,Kent State,28,2018
6,2018-09-29,Boise State,Wyoming,20,2018
6,2018-09-29,Boston College,Temple,10,2018
6,2018-09-29,Central Florida,Pittsburgh,31,2018
6,2018-09-29,Cincinnati,Connecticut,42,2018
6,2018-09-29,Clemson,Syracuse,4,2018
6,2018-09-29,East Carolina,Old Dominion,2,2018
6,2018-09-29,Florida,Mississippi State,7,2018
6,2018-09-29,Florida International,Arkansas-Pine Bluff,46,2018
6,2018-09-29,Florida State,Louisville,4,2018
6,2018-09-29,Fresno State,Toledo,22,2018
6,2018-09-29,Georgia,Tennessee,26,2018
6,2018-09-29,Georgia Southern,Arkansas State,7,2018
6,2018-09-29,Georgia State,Louisiana-Monroe,32,2018
6,2018-09-29,Georgia Tech,Bowling Green,46,2018
6,2018-09-29,Hawaii,San Jose State,3,2018
6,2018-09-29,Indiana,Rutgers,7,2018
6,2018-09-29,Kentucky,South Carolina,14,2018
6,2018-09-29,Liberty,New Mexico,9,2018
6,2018-09-29,Louisiana State,Mississippi,29,2018
6,2018-09-29,Louisiana Tech,North Texas,2,2018
6,2018-09-29,Marshall,Western Kentucky,3,2018
6,2018-09-29,Michigan,Northwestern,3,2018
6,2018-09-29,Michigan State,Central Michigan,11,2018
6,2018-09-29,Middle Tennessee State,Florida Atlantic,1,2018
6,2018-09-29,Nevada,Air Force,3,2018
6,2018-09-29,North Carolina State,Virginia,14,2018
6,2018-09-29,Northern Illinois,Eastern Michigan,3,2018
6,2018-09-29,Notre Dame,Stanford,21,2018
6,2018-09-29,Ohio,Massachusetts,16,2018
6,2018-09-29,Ohio State,Penn State,1,2018
6,2018-09-29,Oklahoma,Baylor,33,2018
6,2018-09-29,Oklahoma State,Kansas,20,2018
6,2018-09-29,Oregon,California,18,2018
6,2018-09-29,Purdue,Nebraska,14,2018
6,2018-09-29,Southern California,Arizona,4,2018
6,2018-09-29,Southern Methodist,Houston Baptist,36,2018
6,2018-09-29,Texas,Kansas State,5,2018
6,2018-09-29,Texas A&M,Arkansas,7,2018
6,2018-09-29,Texas Christian,Iowa State,3,2018
6,2018-09-29,Texas-San Antonio,Texas-El Paso,9,2018
6,2018-09-29,Troy,Coastal Carolina,24,2018
6,2018-09-29,Vanderbilt,Tennessee State,4,2018
6,2018-09-29,Virginia Tech,Duke,17,2018
6,2018-09-29,Wake Forest,Rice,32,2018
6,2018-09-29,Washington,Brigham Young,28,2018
6,2018-09-29,Washington State,Utah,4,2018
6,2018-09-29,West Virginia,Texas Tech,8,2018
6,2018-09-29,Western Michigan,Miami,1,2018
7,2018-10-04,Houston,Tulsa,15,2018
7,2018-10-04,Troy,Georgia State,17,2018
7,2018-10-05,Georgia Tech,Louisville,35,2018
7,2018-10-05,Middle Tennessee State,Marshall,10,2018
7,2018-10-05,Utah State,Brigham Young,25,2018
7,2018-10-06,Air Force,Navy,28,2018
7,2018-10-06,Alabama,Arkansas,34,2018
7,2018-10-06,Alabama-Birmingham,Louisiana Tech,21,2018
7,2018-10-06,Arizona,California,7,2018
7,2018-10-06,Baylor,Kansas State,3,2018
7,2018-10-06,Buffalo,Central Michigan,10,2018
7,2018-10-06,Central Florida,Southern Methodist,28,2018
7,2018-10-06,Cincinnati,Tulane,16,2018
7,2018-10-06,Clemson,Wake Forest,60,2018
7,2018-10-06,Colorado,Arizona State,7,2018
7,2018-10-06,Colorado State,San Jose State,12,2018
7,2018-10-06,Florida,Louisiana State,8,2018
7,2018-10-06,Florida Atlantic,Old Dominion,19,2018
7,2018-10-06,Fresno State,Nevada,18,2018
7,2018-10-06,Georgia,Vanderbilt,28,2018
7,2018-10-06,Georgia Southern,South Alabama,35,2018
7,2018-10-06,Hawaii,Wyoming,4,2018
7,2018-10-06,Illinois,Rutgers,21,2018
7,2018-10-06,Iowa,Minnesota,17,2018
7,2018-10-06,Iowa State,Oklahoma State,6,2018
7,2018-10-06,Louisiana,Texas State,15,2018
7,2018-10-06,Memphis,Connecticut,41,2018
7,2018-10-06,Miami,Florida State,1,2018
7,2018-10-06,Miami,Akron,24,2018
7,2018-10-06,Michigan,Maryland,21,2018
7,2018-10-06,Mississippi,Louisiana-Monroe,49,2018
7,2018-10-06,Mississippi State,Auburn,14,2018
7,2018-10-06,New Mexico,Nevada-Las Vegas,36,2018
7,2018-10-06,New Mexico State,Liberty,8,2018
7,2018-10-06,North Carolina State,Boston College,5,2018
7,2018-10-06,North Texas,Texas-El Paso,3,2018
7,2018-10-06,Northern Illinois,Ball State,8,2018
7,2018-10-06,Northwestern,Michigan State,10,2018
7,2018-10-06,Notre Dame,Virginia Tech,22,2018
7,2018-10-06,Ohio,Kent State,1,2018
7,2018-10-06,Ohio State,Indiana,23,2018
7,2018-10-06,Pittsburgh,Syracuse,7,2018
7,2018-10-06,San Diego State,Boise State,6,2018
7,2018-10-06,South Carolina,Missouri,2,2018
7,2018-10-06,South Florida,Massachusetts,16,2018
7,2018-10-06,Temple,East Carolina,43,2018
7,2018-10-06,Texas,Oklahoma,3,2018
7,2018-10-06,Texas A&M,Kentucky,6,2018
7,2018-10-06,Texas-San Antonio,Rice,17,2018
7,2018-10-06,Toledo,Bowling Green,16,2018
7,2018-10-06,Utah,Stanford,19,2018
7,2018-10-06,Washington,UCLA,7,2018
7,2018-10-06,Washington State,Oregon State,19,2018
7,2018-10-06,West Virginia,Kansas,16,2018
7,2018-10-06,Western Michigan,Eastern Michigan,3,2018
7,2018-10-06,Wisconsin,Nebraska,17,2018
8,2018-10-09,Appalachian State,Arkansas State,26,2018
8,2018-10-11,Georgia Southern,Texas State,2,2018
8,2018-10-11,Texas Tech,Texas Christian,3,2018
8,2018-10-12,San Diego State,Air Force,4,2018
8,2018-10-12,South Florida,Tulsa,1,2018
8,2018-10-12,Utah,Arizona,32,2018
8,2018-10-13,Alabama,Missouri,29,2018
8,2018-10-13,Alabama-Birmingham,Rice,42,2018
8,2018-10-13,Army,San Jose State,49,2018
8,2018-10-13,Ball State,Central Michigan,1,2018
8,2018-10-13,Boise State,Nevada,4,2018
8,2018-10-13,Boston College,Louisville,18,2018
8,2018-10-13,Brigham Young,Hawaii,26,2018
8,2018-10-13,Buffalo,Akron,18,2018
8,2018-10-13,Central Florida,Memphis,1,2018
8,2018-10-13,Charlotte,Western Kentucky,26,2018
8,2018-10-13,Colorado State,New Mexico,2,2018
8,2018-10-13,Duke,Georgia Tech,14,2018
8,2018-10-13,Eastern Michigan,Toledo,2,2018
8,2018-10-13,Florida,Vanderbilt,10,2018
8,2018-10-13,Florida International,Middle Tennessee State,3,2018
8,2018-10-13,Fresno State,Wyoming,24,2018
8,2018-10-13,Houston,East Carolina,22,2018
8,2018-10-13,Iowa,Indiana,26,2018
8,2018-10-13,Iowa State,West Virginia,16,2018
8,2018-10-13,Kansas State,Oklahoma State,19,2018
8,2018-10-13,Liberty,Troy,6,2018
8,2018-10-13,Louisiana,New Mexico State,28,2018
8,2018-10-13,Louisiana State,Georgia,20,2018
8,2018-10-13,Louisiana Tech,Texas-San Antonio,28,2018
8,2018-10-13,Louisiana-Monroe,Coastal Carolina,25,2018
8,2018-10-13,Marshall,Old Dominion,22,2018
8,2018-10-13,Maryland,Rutgers,27,2018
8,2018-10-13,Miami,Kent State,25,2018
8,2018-10-13,Michigan,Wisconsin,25,2018
8,2018-10-13,Michigan State,Penn State,4,2018
8,2018-10-13,Mississippi,Arkansas,4,2018
8,2018-10-13,North Texas,Southern Mississippi,23,2018
8,2018-10-13,Northern Illinois,Ohio,3,2018
8,2018-10-13,Northwestern,Nebraska,3,2018
8,2018-10-13,Notre Dame,Pittsburgh,5,2018
8,2018-10-13,Ohio State,Minnesota,16,2018
8,2018-10-13,Oregon,Washington,3,2018
8,2018-10-13,Purdue,Illinois,39,2018
8,2018-10-13,South Alabama,Alabama State,38,2018
8,2018-10-13,Southern California,Colorado,11,2018
8,2018-10-13,Temple,Navy,7,2018
8,2018-10-13,Tennessee,Auburn,6,2018
8,2018-10-13,Texas,Baylor,6,2018
8,2018-10-13,Texas A&M,South Carolina,3,2018
8,2018-10-13,UCLA,California,30,2018
8,2018-10-13,Utah State,Nevada-Las Vegas,31,2018
8,2018-10-13,Virginia,Miami,3,2018
8,2018-10-13,Virginia Tech,North Carolina,3,2018
8,2018-10-13,Western Michigan,Bowling Green,7,2018
9,2018-10-18,Arkansas State,Georgia State,16,2018
9,2018-10-18,Stanford,Arizona State,7,2018
9,2018-10-19,Air Force,Nevada-Las Vegas,6,2018
9,2018-10-19,Boise State,Colorado State,28,2018
9,2018-10-20,Akron,Kent State,1,2018
9,2018-10-20,Alabama,Tennessee,37,2018
9,2018-10-20,Alabama-Birmingham,North Texas,8,2018
9,2018-10-20,Appalachian State,Louisiana,10,2018
9,2018-10-20,Arkansas,Tulsa,23,2018
9,2018-10-20,Army,Miami,1,2018
9,2018-10-20,Auburn,Mississippi,15,2018
9,2018-10-20,Buffalo,Toledo,14,2018
9,2018-10-20,California,Oregon State,42,2018
9,2018-10-20,Central Florida,East Carolina,27,2018
9,2018-10-20,Clemson,North Carolina State,34,2018
9,2018-10-20,Coastal Carolina,Massachusetts,11,2018
9,2018-10-20,Eastern Michigan,Ball State,22,2018
9,2018-10-20,Florida International,Rice,19,2018
9,2018-10-20,Florida State,Wake Forest,21,2018
9,2018-10-20,Fresno State,New Mexico,31,2018
9,2018-10-20,Georgia Southern,New Mexico State,17,2018
9,2018-10-20,Houston,Navy,13,2018
9,2018-10-20,Iowa,Maryland,23,2018
9,2018-10-20,Kentucky,Vanderbilt,7,2018
9,2018-10-20,Liberty,Idaho State,7,2018
9,2018-10-20,Louisiana State,Mississippi State,16,2018
9,2018-10-20,Louisiana Tech,Texas-El Paso,7,2018
9,2018-10-20,Louisiana-Monroe,Texas State,6,2018
9,2018-10-20,Marshall,Florida Atlantic,24,2018
9,2018-10-20,Michigan,Michigan State,14,2018
9,2018-10-20,Middle Tennessee State,Charlotte,8,2018
9,2018-10-20,Missouri,Memphis,32,2018
9,2018-10-20,Nebraska,Minnesota,25,2018
9,2018-10-20,Nevada,Hawaii,18,2018
9,2018-10-20,Northwestern,Rutgers,3,2018
9,2018-10-20,Ohio,Bowling Green,35,2018
9,2018-10-20,Oklahoma,Texas Christian,25,2018
9,2018-10-20,Old Dominion,Western Kentucky,3,2018
9,2018-10-20,Penn State,Indiana,5,2018
9,2018-10-20,Purdue,Ohio State,29,2018
9,2018-10-20,San Diego State,San Jose State,3,2018
9,2018-10-20,South Florida,Connecticut,8,2018
9,2018-10-20,Southern Methodist,Tulane,4,2018
9,2018-10-20,Southern Mississippi,Texas-San Antonio,10,2018
9,2018-10-20,Syracuse,North Carolina,3,2018
9,2018-10-20,Temple,Cincinnati,7,2018
9,2018-10-20,Texas Tech,Kansas,32,2018
9,2018-10-20,UCLA,Arizona,1,2018
9,2018-10-20,Utah,Southern California,13,2018
9,2018-10-20,Utah State,Wyoming,8,2018
9,2018-10-20,Virginia,Duke,14,2018
9,2018-10-20,Washington,Colorado,14,2018
9,2018-10-20,Washington State,Oregon,14,2018
9,2018-10-20,Western Michigan,Central Michigan,25,2018
9,2018-10-20,Wisconsin,Illinois,29,2018
10,2018-10-23,Troy,South Alabama,21,2018
10,2018-10-25,Georgia Southern,Appalachian State,20,2018
10,2018-10-25,Georgia Tech,Virginia Tech,21,2018
10,2018-10-25,Ohio,Ball State,38,2018
10,2018-10-25,Toledo,Western Michigan,27,2018
10,2018-10-25,West Virginia,Baylor,44,2018
10,2018-10-26,Boston College,Miami,13,2018
10,2018-10-26,Louisiana Tech,Florida Atlantic,8,2018
10,2018-10-26,Minnesota,Indiana,7,2018
10,2018-10-26,Utah,UCLA,31,2018
10,2018-10-26,Wyoming,Colorado State,13,2018
10,2018-10-27,Akron,Central Michigan,7,2018
10,2018-10-27,Alabama-Birmingham,Texas-El Paso,19,2018
10,2018-10-27,Arizona,Oregon,29,2018
10,2018-10-27,Arizona State,Southern California,3,2018
10,2018-10-27,Army,Eastern Michigan,15,2018
10,2018-10-27,Boise State,Air Force,10,2018
10,2018-10-27,California,Washington,2,2018
10,2018-10-27,Charlotte,Southern Mississippi,3,2018
10,2018-10-27,Cincinnati,Southern Methodist,6,2018
10,2018-10-27,Clemson,Florida State,49,2018
10,2018-10-27,Coastal Carolina,Georgia State,3,2018
10,2018-10-27,Florida International,Western Kentucky,21,2018
10,2018-10-27,Fresno State,Hawaii,30,2018
10,2018-10-27,Georgia,Florida,19,2018
10,2018-10-27,Houston,South Florida,21,2018
10,2018-10-27,Iowa State,Texas Tech,9,2018
10,2018-10-27,Kansas,Texas Christian,1,2018
10,2018-10-27,Kentucky,Missouri,1,2018
10,2018-10-27,Louisiana,Arkansas State,4,2018
